State Code,Observation Count,Observation Percent,Arithmetic Mean,1st Max Value,1st Max Hour,AQI
12,24,100,1.75,27,18,39
12,24,100,0.333333,4,21,6
12,24,100,0.958333,8,8,11
12,22,92,1.272727,4,8,6
12,24,100,0.125,1,7,1
12,24,100,1.166667,4,10,6
12,24,100,1.291667,9,14,13
12,24,100,0.708333,7,17,10
12,24,100,5.041667,41,9,57
12,24,100,0.5,3,13,4
12,24,100,0.958333,10,11,14
12,22,92,0,0,0,0
12,24,100,0,0,0,0
12,24,100,0.208333,5,14,7
12,24,100,0,0,0,0
12,24,100,0,0,0,0
12,24,100,0,0,0,0
12,23,96,0,0,0,0
12,24,100,0,0,0,0
12,24,100,0.166667,1,2,1
12,21,88,0.333333,2,15,3
12,24,100,0.041667,1,0,1
12,24,100,0.083333,1,10,1
12,24,100,0.166667,1,8,1
12,24,100,1.208333,6,7,9
12,20,83,0.25,1,7,1
12,24,100,0.166667,1,9,1
12,24,100,0.833333,4,14,6
12,24,100,0.041667,1,14,1
12,24,100,0.333333,4,7,6
12,24,100,0.25,2,0,3
12,24,100,2.375,24,17,34
12,23,96,0.869565,4,3,6
12,24,100,0,0,0,0
12,24,100,0.583333,3,10,4
12,24,100,0,0,0,0
12,24,100,0.333333,4,8,6
12,24,100,0.333333,2,13,3
12,22,92,0.181818,1,16,1
12,24,100,0.416667,3,11,4
12,24,100,0.375,2,6,3
12,22,92,0.272727,2,8,3
12,24,100,0.666667,2,10,3
12,24,100,0,0,0,0
12,24,100,0.333333,1,7,1
12,22,92,0.727273,3,8,4
12,24,100,1.25,13,7,19
12,22,92,1.545455,5,8,7
12,24,100,2.125,6,13,9
12,24,100,0.541667,4,13,6
12,24,100,0.083333,1,8,1
12,24,100,0.333333,2,19,3
12,24,100,0.916667,5,11,7
12,20,83,0.95,2,14,3
12,24,100,1.416667,2,0,3
12,22,92,1.181818,2,0,3
12,24,100,0.125,1,0,1
12,24,100,0,0,0,0
12,24,100,0,0,0,0
12,23,96,0.304348,3,14,4
12,24,100,0.333333,2,7,3
12,22,92,0.181818,1,7,1
12,24,100,2.166667,17,12,24
12,24,100,0.916667,4,14,6
12,24,100,0,0,0,0
12,24,100,1.791667,6,11,9
12,22,92,0.727273,5,12,7
12,24,100,0.666667,2,19,3
12,12,50,0.583333,1,5,1
12,12,50,2.583333,13,17,19
12,24,100,2.041667,11,9,16
12,22,92,1.909091,7,17,10
12,24,100,1.166667,3,7,4
12,24,100,1.125,4,19,6
12,24,100,0.75,4,9,6
12,24,100,1.333333,5,13,7
12,22,92,1.772727,8,11,11
12,24,100,4.666667,28,17,40
12,24,100,3.666667,41,10,57
12,24,100,3.208333,24,16,34
12,24,100,0.5,3,17,4
12,24,100,0.041667,1,8,1
12,24,100,0.208333,3,16,4
12,24,100,1,6,12,9
12,22,92,1.863636,7,15,10
12,24,100,2.083333,8,9,11
12,9,38,1.555556,5,8,7
12,9,38,0,0,15,0
12,24,100,0.708333,4,10,6
12,24,100,0.958333,10,11,14
12,24,100,0.083333,1,8,1
12,24,100,0.041667,1,10,1
12,24,100,0.25,3,13,4
12,22,92,1.090909,3,14,4
12,24,100,0.5,1,0,1
12,24,100,0.958333,1,1,1
12,24,100,1.583333,5,9,7
12,24,100,2.875,19,23,27
12,24,100,5.416667,21,1,30
12,24,100,13.125,35,20,50
12,24,100,4.333333,31,17,44
12,24,100,8.125,46,16,64
12,9,38,1.333333,4,8,6
12,10,42,0.6,2,14,3
12,24,100,0.041667,1,10,1
12,24,100,0.75,3,11,4
12,24,100,4.791667,42,14,59
12,21,88,1.380952,6,16,9
12,24,100,0.208333,4,16,6
12,24,100,6.708333,27,15,39
12,24,100,0.166667,1,0,1
12,24,100,0.375,6,17,9
12,24,100,0.041667,1,9,1
12,24,100,0.166667,1,8,1
12,24,100,1.833333,3,11,4
12,24,100,1.125,2,0,3
12,24,100,1.083333,4,9,6
12,21,88,0,0,0,0
12,19,79,0.157895,2,9,3
12,24,100,0.041667,1,14,1
12,24,100,0.333333,1,7,1
12,22,92,0.727273,4,13,6
12,24,100,0.041667,1,9,1
12,24,100,1.041667,14,17,20
12,24,100,0.125,1,10,1
12,24,100,1.625,8,9,11
12,24,100,0.416667,2,14,3
12,24,100,4,24,14,34
12,24,100,8.833333,42,16,59
12,24,100,7.125,32,12,46
12,20,83,3.3,19,8,27
12,24,100,0.125,2,10,3
12,24,100,0.291667,2,12,3
12,24,100,0.041667,1,14,1
12,24,100,0,0,0,0
12,24,100,0,0,0,0
12,22,92,1.727273,5,13,7
12,24,100,1.041667,2,0,3
12,24,100,0.25,2,10,3
12,19,79,2.578947,11,13,16
12,20,83,3.35,8,11,11
12,24,100,4.625,17,12,24
12,24,100,4.041667,18,20,26
12,24,100,0.75,3,0,4
12,24,100,0.375,1,8,1
12,22,92,0.954545,2,11,3
12,24,100,1.25,2,3,3
12,24,100,0,0,0,0
12,24,100,1.708333,12,2,17
12,24,100,1.541667,10,11,14
12,23,96,3.217391,18,11,26
12,24,100,1.458333,7,9,10
12,24,100,0.583333,2,10,3
12,24,100,0.166667,2,15,3
12,24,100,2.041667,3,7,4
12,24,100,0.791667,2,11,3
12,24,100,1.541667,5,11,7
12,19,79,0.947368,3,14,4
12,24,100,0.166667,1,19,1
12,24,100,2.75,17,16,24
12,24,100,1.416667,10,11,14
12,24,100,0.083333,1,20,1
12,24,100,0.833333,3,11,4
12,22,92,0.318182,3,15,4
12,24,100,0.208333,3,17,4
12,24,100,0.833333,5,10,7
12,24,100,1.416667,5,9,7
12,24,100,2.625,6,10,9
12,24,100,2.833333,6,12,9
12,24,100,1.666667,5,10,7
12,24,100,1.291667,6,13,9
12,21,88,1,3,14,4
12,24,100,1.25,2,1,3
12,24,100,0.541667,1,0,1
12,24,100,0.333333,2,9,3
12,24,100,0.708333,2,10,3
12,24,100,0.375,1,10,1
12,24,100,0.875,3,17,4
12,24,100,1.916667,6,11,9
12,24,100,3.541667,8,10,11
12,22,92,1.590909,7,10,10
12,24,100,0.5,3,10,4
12,24,100,0.833333,4,10,6
12,24,100,1.875,4,5,6
12,24,100,3.583333,15,10,21
12,19,79,1.631579,4,16,6
12,24,100,0.333333,1,0,1
12,24,100,0.25,1,9,1
12,24,100,0,0,0,0
12,24,100,0,0,0,0
12,24,100,3.833333,25,16,36
12,24,100,3.416667,25,14,36
12,24,100,1,5,16,7
12,22,92,0.772727,4,11,6
12,24,100,0.041667,1,14,1
12,8,100,3.225,8,14,
12,8,100,5.5875,15.3,14,
12,8,100,2.675,4.3,11,
12,8,100,1.275,2.3,14,
12,6,75,0.816667,1.3,20,
12,8,100,0.8875,3.3,14,
12,8,100,1.2625,3.6,17,
12,8,100,7.8875,22.6,14,
12,8,100,2.275,4.6,11,
12,8,100,0.7,2.3,23,
12,8,100,4.1875,13.3,17,
12,7,88,2.828571,4.6,20,
12,8,100,6.4625,12.6,23,
12,8,100,5.6,8.3,11,
12,8,100,2.925,6.3,11,
12,8,100,2.525,5.3,11,
12,8,100,1.225,3.6,17,
12,8,100,0.2875,1,5,
12,8,100,0.3,0.6,11,
12,8,100,4.05,11.3,14,
12,7,88,2.085714,6,17,
12,8,100,4.875,7.3,20,
12,8,100,2.6,4,11,
12,8,100,3.3875,6.3,11,
12,8,100,2.3875,4,14,
12,7,88,1.128571,2.3,2,
12,8,100,1.05,3,20,
12,6,75,0.916667,2,11,
12,6,75,4.35,6.6,11,
12,4,50,3.15,4,23,
12,7,88,6.214286,16,11,
12,8,100,0,0,2,
12,8,100,0,0,2,
12,8,100,0.125,1,14,
12,7,88,0.557143,2,17,
12,8,100,2.125,6.6,11,
12,8,100,0.6125,1.3,11,
12,8,100,0.4375,1.6,14,
12,8,100,5.0625,15,17,
12,8,100,3.125,6.3,2,
12,8,100,2.6875,8.3,14,
12,8,100,1,1,2,
12,6,75,0.366667,1.3,11,
12,8,100,0,0,2,
12,8,100,0.075,0.3,11,
12,8,100,0,0,2,
12,8,100,1.225,2.6,11,
12,6,75,0.6,2.6,23,
12,8,100,4.1375,9,8,
12,8,100,4.5125,10,11,
12,8,100,4.05,7,11,
12,8,100,1.7375,3.6,2,
12,8,100,4.5125,8.6,14,
12,8,100,2.25,4,11,
12,8,100,0.4,1,17,
12,8,100,1.2,5,11,
12,7,88,1.085714,3,17,
12,8,100,2.8625,4,14,
12,8,100,4.9375,8.3,11,
12,8,100,8.2,18.3,11,
12,8,100,0.8875,2.6,17,
12,8,100,0.725,1.6,11,
12,8,100,1.1125,4.6,11,
12,8,100,0.5625,1.6,11,
12,6,75,0,0,2,
12,8,100,0.3625,1.3,5,
12,8,100,0.4,2,11,
12,8,100,0.8,3,8,
12,8,100,4,8.6,5,
12,7,88,0.271429,1,14,
12,4,50,3.55,8,14,
12,7,88,0.942857,2,14,
12,8,100,8.6625,23,17,
12,8,100,0.4,1.6,11,
12,6,75,0.866667,4.6,11,
12,8,100,0.0375,0.3,14,
12,8,100,1.0625,2.6,23,
12,8,100,1.85,2.6,11,
12,7,88,1.128571,4,14,
12,8,100,0.4,1.6,11,
12,8,100,0.5625,1.6,20,
12,8,100,2.975,13.3,17,
12,8,100,3.6,10.3,17,
12,8,100,8.225,19.6,8,
12,6,75,0.983333,5.6,17,
12,8,100,0.1125,0.3,8,
12,8,100,0.975,2.6,14,
12,8,100,0.6375,1.6,11,
12,8,100,7.0625,22.3,17,
12,7,88,1.228571,4,11,
12,8,100,0.2625,0.6,11,
12,5,63,2.36,4.3,23,
12,8,100,2.525,3.3,8,
12,8,100,4.85,13.6,5,
12,8,100,2.75,4,11,
12,8,100,6.975,13,11,
12,8,100,2.9875,5,11,
12,8,100,2.275,3.3,20,
12,7,88,0.928571,2,2,
12,8,100,1.8125,6,11,
12,8,100,2.5125,9.6,11,
12,8,100,1.3625,3.3,11,
12,8,100,1.1375,2,2,
12,7,88,0,0,2,
12,8,100,0.1625,1.3,8,
12,8,100,2.7125,6.3,5,
12,7,88,1.6,5,8,
12,8,100,1.2625,3.3,11,
12,8,100,0.5125,1.3,11,
12,8,100,0.925,1.6,8,
12,8,100,0.975,2.3,14,
12,8,100,1.05,3,11,
12,6,75,1.083333,2.3,8,
12,8,100,1.775,2.6,20,
12,8,100,1.5125,2,11,
12,8,100,1.9,2.3,2,
12,8,100,1.5625,2.6,8,
12,7,88,1.3,2,8,
12,8,100,1.9,3.3,8,
12,8,100,0.4375,1.3,8,
12,8,100,0.1875,0.6,8,
12,8,100,0.1125,0.6,11,
12,8,100,0.275,1,11,
12,8,100,0.275,1,17,
12,7,88,3.542857,9.6,17,
12,8,100,4.05,13.6,8,
12,6,75,2.033333,3.6,17,
12,8,100,3.15,6.6,17,
12,8,100,1.4625,2.3,17,
12,8,100,0.65,2,23,
12,8,100,1.0875,3.6,2,
12,8,100,1.175,2.6,23,
12,7,88,0.214286,0.6,8,
12,8,100,0.1125,0.6,23,
12,8,100,1.7125,4.6,23,
12,8,100,1.3125,2.3,23,
12,8,100,0.775,2.3,17,
12,8,100,0,0,2,
12,6,75,0.366667,1,17,
12,8,100,0.525,1,11,
12,8,100,0.975,3.6,11,
12,8,100,0.725,1.6,11,
12,8,100,0.825,1.3,5,
12,8,100,0.875,1,2,
12,8,100,1.6,4.3,14,
12,7,88,0.985714,2.6,17,
12,8,100,0.65,3.6,8,
12,8,100,0.5625,2.6,2,
12,7,88,0.614286,1,8,
12,8,100,0.7375,2.3,8,
12,8,100,0.9,1.6,11,
12,8,100,0.8625,1,2,
12,8,100,0.825,1.6,14,
12,8,100,1.3125,2.6,8,
12,8,100,1.45,3.6,8,
12,7,88,0.928571,2,8,
12,8,100,1.725,9.3,20,
12,8,100,0.325,2,23,
12,8,100,0.9375,5.3,8,
12,6,75,1.083333,3.6,11,
12,8,100,0.1125,0.3,8,
12,8,100,1.15,3,11,
12,8,100,1.2875,4,17,
12,8,100,0.7,3.3,17,
12,8,100,5.025,33.3,11,
12,8,100,0.475,1.6,11,
12,8,100,0.9375,3.6,11,
12,6,75,0,0,2,
12,8,100,0,0,2,
12,8,100,0.2,1.6,14,
12,8,100,0,0,2,
12,8,100,0,0,2,
12,8,100,0,0,2,
12,7,88,0,0,2,
12,8,100,0,0,2,
12,8,100,0.15,0.6,5,
12,7,88,0.314286,1.6,17,
12,8,100,0.0375,0.3,2,
12,8,100,0.075,0.6,11,
12,8,100,0.15,0.6,23,
12,8,100,1.1875,3.3,8,
12,6,75,0.216667,1,14,
12,8,100,0.1625,1,14,
12,8,100,0.8125,2,11,
12,8,100,0.0375,0.3,14,
12,8,100,0.325,2,8,
12,8,100,0.25,1,2,
12,8,100,2.3625,10,17,
12,7,88,0.842857,2.6,5,
12,8,100,0,0,2,
12,8,100,0.575,2.3,11,
12,8,100,0,0,2,
12,8,100,0.325,1.6,8,
12,8,100,0.3,0.6,11,
12,7,88,0.171429,0.6,17,
12,8,100,0.4,1.3,11,
12,8,100,0.3625,1.3,8,
12,6,75,0.316667,1,11,
12,8,100,0.6625,1.3,11,
12,8,100,0,0,2,
12,8,100,0.325,1,20,
12,7,88,0.685714,1.6,8,
12,8,100,1.2375,6,8,
12,7,88,1.471429,3,8,
12,8,100,2.1,5,14,
12,8,100,0.525,2,14,
12,8,100,0.075,0.3,8,
12,8,100,0.3125,1.3,20,
12,8,100,0.8875,3.6,11,
12,6,75,1.033333,2,17,
12,8,100,1.4,2,20,
12,7,88,1.171429,1.6,2,
12,8,100,0.1125,0.6,2,
12,8,100,0,0,2,
12,8,100,0,0,2,
12,7,88,0.185714,1.3,17,
12,8,100,0.3125,1.3,8,
12,7,88,0.171429,0.6,8,
12,8,100,2.15,9,14,
12,8,100,0.9,3.3,14,
12,8,100,0,0,2,
12,8,100,1.7625,5.3,14,
12,6,75,0.416667,1.3,11,
12,8,100,0.65,1.3,20,
12,4,50,0.575,1,8,
12,4,50,2.55,5.6,17,
12,8,100,2.0125,6.6,11,
12,7,88,1.885714,5,17,
12,8,100,1.15,2.3,8,
12,8,100,1.1,2,20,
12,8,100,0.7375,2.3,11,
12,8,100,1.3,3.6,14,
12,7,88,1.557143,6.3,11,
12,8,100,4.65,22.3,17,
12,8,100,3.65,22.6,11,
12,8,100,3.1875,16.3,17,
12,8,100,0.475,1.3,11,
12,8,100,0.0375,0.3,8,
12,8,100,0.2,1.6,17,
12,8,100,0.9875,3,14,
12,7,88,1.8,5,17,
12,8,100,2.0625,6,11,
12,3,38,1.533333,2.6,8,
12,3,38,0,0,17,
12,8,100,0.6875,3,11,
12,8,100,0.95,5,11,
12,8,100,0.075,0.3,8,
12,8,100,0.0375,0.3,11,
12,8,100,0.25,2,14,
12,7,88,0.985714,2,20,
12,8,100,0.4875,1,2,
12,8,100,0.95,1,5,
12,8,100,1.5625,3.3,11,
12,8,100,2.85,10,23,
12,8,100,5.375,18.6,2,
12,8,100,13.0875,30,20,
12,8,100,4.3125,15.6,17,
12,8,100,8.1,27,17,
12,3,38,1.333333,2,8,
12,3,38,0.4,0.6,17,
12,8,100,0.0375,0.3,11,
12,8,100,0.7375,3,14,
12,8,100,4.775,27.3,14,
12,6,75,1.383333,3.3,17,
12,8,100,0.2,1.3,17,
12,8,100,6.675,24.6,17,
12,8,100,0.15,0.6,17,
12,8,100,0.3625,2,17,
12,8,100,0.0375,0.3,11,
12,8,100,0.1625,1,11,
12,8,100,1.8125,2.6,14,
12,8,100,1.1125,2,2,
12,8,100,1.0625,2.6,11,
12,6,75,0,0,2,
12,6,75,0.15,0.6,11,
12,8,100,0.0375,0.3,14,
12,8,100,0.3125,1,11,
12,6,75,0.266667,1.6,17,
12,8,100,0.0375,0.3,11,
12,8,100,1.025,6.6,17,
12,8,100,0.1125,0.6,11,
12,8,100,1.6,5,11,
12,8,100,0.4,1.3,14,
12,8,100,3.975,12.3,14,
12,8,100,8.8,28.3,17,
12,8,100,7.1125,24,14,
12,6,75,3.366667,10.3,11,
12,8,100,0.125,1,11,
12,8,100,0.275,1.3,14,
12,8,100,0.0375,0.3,14,
12,8,100,0,0,2,
12,8,100,0,0,2,
12,6,75,1.533333,3.6,20,
12,8,100,1.025,2,2,
12,8,100,0.2375,1.3,11,
12,6,75,2.7,9.3,14,
12,6,75,3.633333,5.3,11,
12,8,100,4.6125,11,14,
12,8,100,4.0125,7.6,11,
12,8,100,0.7375,2,2,
12,8,100,0.3625,1,11,
12,7,88,0.9,1,2,
12,8,100,1.2375,2,5,
12,8,100,0,0,2,
12,8,100,1.6875,8,5,
12,8,100,1.525,6.3,11,
12,7,88,3.071429,12,11,
12,8,100,1.45,6,11,
12,8,100,0.5625,1.3,11,
12,8,100,0.15,0.6,17,
12,8,100,2.025,3,11,
12,8,100,0.775,1.3,11,
12,8,100,1.5125,4,14,
12,6,75,0.816667,1.3,17,
12,8,100,0.15,0.6,20,
12,8,100,2.7125,11.6,17,
12,8,100,1.4,5.6,11,
12,8,100,0.075,0.3,20,
12,8,100,0.8125,2,14,
12,7,88,0.271429,1.6,17,
12,8,100,0.2,1,17,
12,8,100,0.825,4.3,11,
12,8,100,1.3875,3.3,11,
12,8,100,2.6125,4.6,11,
12,8,100,2.825,5.6,14,
12,8,100,1.6625,4,11,
12,8,100,1.275,4.6,14,
12,6,75,0.816667,1.3,17,
12,8,100,1.2375,2,14,
12,8,100,0.525,1,2,
12,8,100,0.3125,1.3,11,
12,8,100,0.6875,2,14,
12,8,100,0.35,1,14,
12,8,100,0.8625,1.6,17,
12,8,100,1.8875,4.3,11,
12,8,100,3.5125,6.3,11,
12,7,88,1.642857,5.6,11,
12,8,100,0.4875,2,11,
12,8,100,0.8125,3.3,11,
12,8,100,1.825,3.6,17,
12,8,100,3.5625,11.6,11,
12,5,63,1.44,2,20,
12,8,100,0.325,1,2,
12,8,100,0.25,1,11,
12,8,100,0,0,2,
12,8,100,0,0,2,
12,8,100,3.8125,17.3,17,
12,8,100,3.4,18,14,
12,8,100,0.975,3,14,
12,7,88,0.657143,1.3,11,
12,8,100,0.0375,0.3,14,
12,24,100,1.916667,10,15,14
12,22,92,2.272727,9,10,13
12,24,100,0.25,2,13,3
12,24,100,0.208333,1,12,1
12,24,100,0.291667,2,17,3
12,23,96,1.434783,5,12,7
12,24,100,5.958333,19,16,27
12,22,92,3.818182,9,16,13
12,24,100,1.375,4,0,6
12,24,100,1.166667,3,23,4
12,24,100,6.375,15,15,21
12,24,100,1.958333,15,10,21
12,24,100,3.25,8,8,11
12,22,92,4.090909,10,7,14
12,24,100,1.375,4,21,6
12,22,92,3.681818,16,11,23
12,24,100,0,0,0,0
12,24,100,0,0,0,0
12,24,100,0.166667,2,23,3
12,24,100,5.375,29,11,41
12,24,100,2.541667,15,14,21
12,19,79,1.526316,4,18,6
12,24,100,3.041667,11,0,16
12,24,100,0.583333,2,12,3
12,24,100,1.291667,5,14,7
12,24,100,0.791667,3,19,4
12,22,92,1.363636,3,11,4
12,24,100,2.875,4,19,6
12,22,92,3.5,7,10,10
12,24,100,1.541667,10,8,14
12,24,100,7.041667,21,10,30
12,24,100,1.208333,6,17,9
12,24,100,0,0,0,0
12,21,88,0.428571,2,13,3
12,24,100,1.958333,9,14,13
12,22,92,1,3,2,4
12,24,100,0.166667,2,11,3
12,24,100,1.208333,9,20,13
12,24,100,8.166667,41,18,57
12,24,100,6.541667,34,10,49
12,21,88,2.619048,16,15,23
12,24,100,0,0,0,0
12,24,100,1.041667,15,20,21
12,22,92,1.863636,6,15,9
12,24,100,0.625,2,14,3
12,24,100,0.458333,2,3,3
12,24,100,3.583333,13,10,19
12,24,100,0.625,1,0,1
12,24,100,3.458333,10,20,14
12,21,88,3.142857,7,12,10
12,24,100,2.041667,5,11,7
12,24,100,0.75,2,0,3
12,24,100,4.25,12,5,17
12,24,100,0.916667,3,10,4
12,24,100,0.375,3,20,4
12,24,100,2,12,12,17
12,23,96,0.347826,1,11,1
12,22,92,0.590909,2,13,3
12,24,100,6.166667,16,11,23
12,24,100,2.791667,10,9,14
12,24,100,0.166667,1,9,1
12,22,92,0.318182,1,8,1
12,24,100,0.458333,5,10,7
12,21,88,0.095238,1,13,1
12,24,100,0.208333,1,10,1
12,24,100,0.166667,2,10,3
12,24,100,0.208333,1,16,1
12,24,100,2.041667,9,22,13
12,22,92,2.772727,10,10,14
12,24,100,0.75,2,10,3
12,24,100,1.416667,6,11,9
12,22,92,1,3,9,4
12,24,100,4.666667,23,18,33
12,24,100,0.75,3,10,4
12,24,100,0.791667,7,10,10
12,24,100,0,0,0,0
12,20,83,0.5,3,9,4
12,24,100,0.583333,3,15,4
12,24,100,1.125,7,14,10
12,24,100,0.166667,1,10,1
12,24,100,0.375,2,23,3
12,24,100,2.375,6,14,9
12,22,92,5,13,20,19
12,24,100,0.791667,4,0,6
12,24,100,0.25,1,9,1
12,22,92,0.409091,3,8,4
12,24,100,0.083333,1,10,1
12,24,100,0.291667,2,15,3
12,24,100,4.875,19,14,27
12,22,92,0.681818,2,11,3
12,24,100,0.25,2,9,3
12,24,100,1.25,5,9,7
12,22,92,2.227273,7,7,10
12,24,100,2.75,6,2,9
12,24,100,2.791667,8,19,11
12,22,92,4.818182,18,10,26
12,24,100,1.583333,3,10,4
12,24,100,1.666667,3,10,4
12,20,83,0.45,1,0,1
12,24,100,1.333333,4,11,6
12,24,100,1.291667,5,11,7
12,24,100,0.458333,2,10,3
12,24,100,0.625,2,14,3
12,22,92,0,0,0,0
12,22,92,1.681818,10,20,14
12,24,100,2.625,6,7,9
12,24,100,0.791667,3,9,4
12,24,100,0.416667,1,9,1
12,24,100,0.083333,1,11,1
12,20,83,0,0,0,0
12,24,100,0.375,1,10,1
12,24,100,0.583333,2,9,3
12,21,88,0.333333,1,3,1
12,24,100,0.166667,1,10,1
12,24,100,0,0,0,0
12,24,100,0,0,0,0
12,24,100,0,0,0,0
12,8,33,0.25,1,6,1
12,1,4,6,6,0,9
12,11,46,1,1,13,1
12,24,100,0.458333,1,0,1
12,24,100,0,0,0,0
12,24,100,0,0,0,0
12,22,92,0,0,0,0
12,20,83,0.45,2,16,3
12,24,100,1,1,0,1
12,24,100,1.375,5,10,7
12,24,100,1.25,3,11,4
12,24,100,1.083333,2,13,3
12,24,100,1,1,0,1
12,24,100,1.5,5,13,7
12,22,92,1.363636,3,11,4
12,24,100,1.333333,4,7,6
12,22,92,0.545455,2,8,3
12,24,100,0,0,0,0
12,24,100,0,0,0,0
12,24,100,0,0,0,0
12,24,100,0,0,0,0
12,22,92,0.045455,1,12,1
12,22,92,0,0,0,0
12,24,100,0.083333,1,10,1
12,22,92,0,0,0,0
12,24,100,0,0,0,0
12,24,100,0.041667,1,21,1
12,24,100,0.041667,1,9,1
12,22,92,0.590909,1,11,1
12,24,100,0.916667,1,0,1
12,22,92,0.727273,3,11,4
12,24,100,0.083333,1,16,1
12,24,100,0.041667,1,17,1
12,24,100,0.291667,3,11,4
12,24,100,0,0,0,0
12,21,88,0.761905,4,13,6
12,24,100,0.958333,1,0,1
12,24,100,0.958333,1,1,1
12,22,92,1.136364,4,12,6
12,24,100,0.333333,1,2,1
12,24,100,0.291667,1,2,1
12,24,100,0.541667,1,1,1
12,21,88,0.142857,1,0,1
12,20,83,0,0,0,0
12,24,100,0.083333,1,16,1
12,24,100,0.041667,1,13,1
12,24,100,0,0,0,0
12,24,100,0,0,0,0
12,22,92,0,0,0,0
12,24,100,0.458333,3,8,4
12,24,100,0.041667,1,14,1
12,22,92,0,0,0,0
12,24,100,0.125,1,13,1
12,24,100,0.041667,1,9,1
12,24,100,0,0,0,0
12,24,100,0,0,0,0
12,24,100,1,9,17,13
12,24,100,0.208333,1,7,1
12,24,100,0.041667,1,8,1
12,22,92,0.818182,4,10,6
12,24,100,0.166667,1,8,1
12,24,100,0.166667,2,7,3
12,23,96,0,0,0,0
12,23,96,0,0,0,0
12,24,100,0,0,0,0
12,22,92,0.5,1,10,1
12,24,100,0.791667,1,2,1
12,24,100,0.5,1,3,1
12,24,100,0.208333,1,0,1
12,24,100,0.25,1,8,1
12,22,92,0.818182,7,8,10
12,21,88,1.190476,3,17,4
12,24,100,1.5,3,15,4
12,24,100,1.666667,5,13,7
12,24,100,0.916667,1,0,1
12,24,100,1,1,0,1
12,21,88,1,1,0,1
12,21,88,0.333333,1,0,1
12,19,79,0.052632,1,14,1
12,24,100,0,0,0,0
12,24,100,0,0,0,0
12,24,100,0,0,0,0
12,24,100,0.166667,1,8,1
12,24,100,0,0,0,0
12,24,100,0.25,4,15,6
12,21,88,0,0,0,0
12,24,100,0,0,0,0
12,21,88,1.666667,9,11,13
12,24,100,0,0,0,0
12,24,100,0,0,0,0
12,22,92,0.818182,3,8,4
12,24,100,0.708333,2,8,3
12,24,100,0.083333,1,18,1
12,24,100,0.208333,2,13,3
12,7,29,0,0,0,0
12,9,38,1.222222,3,15,4
12,24,100,0.5,3,16,4
12,24,100,0.416667,2,10,3
12,24,100,0.166667,1,6,1
12,24,100,0.041667,1,22,1
12,24,100,0.458333,4,18,6
12,24,100,0.083333,1,7,1
12,22,92,0.090909,2,14,3
12,24,100,0.708333,6,11,9
12,24,100,2.791667,21,13,30
12,24,100,3.041667,22,11,31
12,24,100,2.125,16,16,23
12,24,100,0.958333,4,17,6
12,24,100,0,0,0,0
12,24,100,0,0,0,0
12,24,100,1.083333,8,12,11
12,24,100,0.125,2,12,3
12,7,29,0.428571,2,4,3
12,13,54,1,1,11,1
12,24,100,1,1,0,1
12,24,100,1.458333,3,11,4
12,24,100,1.791667,6,8,9
12,24,100,1.208333,3,19,4
12,24,100,2.125,12,22,17
12,22,92,1.409091,5,13,7
12,21,88,0.571429,1,0,1
12,24,100,0,0,0,0
12,24,100,0,0,0,0
12,24,100,1.125,5,7,7
12,24,100,4.541667,19,10,27
12,24,100,1.958333,13,20,19
12,20,83,4.15,21,14,30
12,24,100,1.083333,10,20,14
12,24,100,3.875,29,17,41
12,9,38,2.888889,5,8,7
12,8,33,0,0,16,0
12,21,88,0.047619,1,10,1
12,24,100,0.041667,1,18,1
12,24,100,0.5,2,9,3
12,24,100,0,0,0,0
12,24,100,0.5,2,15,3
12,24,100,4.208333,22,12,31
12,22,92,0.363636,3,10,4
12,24,100,0,0,0,0
12,22,92,0.727273,3,17,4
12,24,100,1.458333,4,18,6
12,24,100,0.916667,4,18,6
12,24,100,0.083333,1,8,1
12,22,92,0.136364,1,9,1
12,24,100,0,0,0,0
12,24,100,0.208333,1,9,1
12,24,100,0.541667,1,9,1
12,23,96,0.130435,2,19,3
12,15,63,0.733333,1,9,1
12,24,100,0.125,1,16,1
12,21,88,0.190476,2,15,3
12,20,83,0.25,2,10,3
12,24,100,0,0,0,0
12,24,100,1.041667,7,16,10
12,24,100,1.291667,10,19,14
12,24,100,2.541667,14,18,20
12,24,100,0,0,0,0
12,24,100,1.375,7,16,10
12,24,100,0.458333,3,12,4
12,22,92,4.590909,30,13,43
12,24,100,1.583333,7,10,10
12,24,100,0.75,2,10,3
12,24,100,0.083333,1,13,1
12,24,100,0.625,4,14,6
12,22,92,0,0,0,0
12,24,100,0.083333,1,14,1
12,24,100,0.291667,2,13,3
12,24,100,0.25,2,14,3
12,24,100,1.875,9,22,13
12,17,71,5.705882,10,0,14
12,14,58,1.357143,3,10,4
12,17,71,4.294118,7,16,10
12,23,96,8.347826,28,18,40
12,24,100,1.958333,5,8,7
12,24,100,1.25,4,9,6
12,24,100,1.541667,3,10,4
12,24,100,4.25,21,19,30
12,24,100,9.041667,21,19,30
12,21,88,5,21,6,30
12,9,38,4,8,14,11
12,11,46,9.181818,17,15,24
12,14,58,3.142857,6,10,9
12,24,100,1.25,3,14,4
12,24,100,1.083333,3,14,4
12,24,100,0.833333,2,2,3
12,24,100,0.458333,1,11,1
12,24,100,0.916667,4,12,6
12,21,88,0.333333,1,7,1
12,21,88,0.285714,1,13,1
