State Code,Observation Count,Observation Percent,Arithmetic Mean,1st Max Value,1st Max Hour
12,24,100,0.916667,5,8
12,24,100,2.708333,26,13
12,24,100,0.625,2,6
12,24,100,1.166667,4,8
12,24,100,1.041667,4,17
12,24,100,0.958333,3,16
12,22,92,1.545455,4,15
12,24,100,1.791667,5,3
12,24,100,1.333333,4,9
12,24,100,3.166667,4,10
12,24,100,3.833333,6,17
12,24,100,4,7,16
12,24,100,4.041667,5,8
12,22,92,2.863636,7,6
12,24,100,0.708333,4,9
12,24,100,0.291667,1,10
12,22,92,0.590909,2,8
12,24,100,1.416667,7,17
12,24,100,8.166667,41,16
12,24,100,4.875,28,15
12,24,100,6.75,25,15
12,24,100,4.916667,28,12
12,24,100,5.875,21,11
12,24,100,4.625,24,14
12,24,100,2.125,13,22
12,24,100,1.833333,3,13
12,24,100,1.833333,3,8
12,22,92,2.818182,9,8
12,24,100,1.166667,4,8
12,24,100,0.5,2,18
12,24,100,0.833333,3,18
12,24,100,1.041667,2,10
12,24,100,2.416667,12,18
12,24,100,1.208333,8,14
12,22,92,0.818182,3,18
12,24,100,1.625,8,16
12,24,100,1.083333,2,19
12,24,100,1.875,5,13
12,24,100,3.333333,23,10
12,24,100,2,5,10
12,24,100,3.708333,15,20
12,22,92,4.318182,31,17
12,24,100,2.041667,9,13
12,24,100,3.5,28,11
12,24,100,2.75,5,21
12,24,100,2.666667,11,11
12,24,100,1.291667,5,10
12,22,92,1,7,15
12,24,100,3.291667,22,11
12,24,100,1.291667,25,11
12,24,100,1.708333,9,15
12,24,100,0.916667,5,12
12,24,100,0.416667,1,6
12,24,100,1.375,4,4
12,24,100,1.75,7,6
12,22,92,2.045455,7,8
12,24,100,2.541667,17,15
12,24,100,1.833333,11,15
12,24,100,2.791667,21,11
12,24,100,1.041667,3,17
12,22,92,2.545455,6,17
12,24,100,3.541667,19,18
12,24,100,4.333333,10,8
12,24,100,1.333333,3,11
12,24,100,0.75,5,2
12,23,96,0.304348,2,10
12,24,100,1.208333,5,11
12,24,100,2.625,9,11
12,24,100,3.75,17,12
12,24,100,0.791667,4,13
12,24,100,1,4,17
12,24,100,1.041667,4,11
12,24,100,1.291667,7,14
12,24,100,0.625,5,14
12,22,92,1.590909,5,15
12,22,92,1.227273,4,18
12,24,100,1.75,6,16
12,24,100,6.625,42,15
12,24,100,1.083333,2,8
12,22,92,1.363636,3,12
12,24,100,7.166667,30,16
12,24,100,1,6,11
12,24,100,1.666667,7,17
12,23,96,3.565217,22,11
12,24,100,1.208333,8,12
12,24,100,0.666667,3,11
12,22,92,0.681818,4,7
12,24,100,0.25,3,14
12,24,100,0,0,0
12,24,100,1.583333,6,22
12,24,100,5.166667,27,13
12,24,100,3.291667,9,15
12,24,100,1.125,4,15
12,24,100,0.291667,2,19
12,24,100,3.583333,13,14
12,23,96,1.173913,5,10
12,24,100,1.208333,4,15
12,24,100,0.333333,2,10
12,24,100,0.625,2,9
12,24,100,2.541667,9,11
12,24,100,3.208333,5,9
12,24,100,2.791667,6,9
12,24,100,1.625,4,9
12,22,92,0.318182,5,12
12,24,100,0,0,0
12,24,100,1.916667,10,20
12,24,100,1.875,7,11
12,22,92,2.954545,13,12
12,24,100,2.375,9,10
12,23,96,0.478261,4,12
12,23,96,1.826087,16,2
12,22,92,3,14,11
12,24,100,2.125,9,13
12,24,100,0.125,1,3
12,24,100,3.041667,15,15
12,24,100,1.75,7,11
12,24,100,0.291667,1,13
12,22,92,0.227273,2,9
12,24,100,1.041667,12,19
12,24,100,2,9,0
12,24,100,1.333333,9,11
12,22,92,3.818182,25,14
12,24,100,0.375,3,11
12,24,100,0.166667,1,11
12,24,100,1.083333,5,11
12,24,100,2.625,13,12
12,24,100,3.541667,20,13
12,24,100,2.083333,8,11
12,23,96,1.565217,4,11
12,24,100,1.75,4,10
12,22,92,2.863636,6,5
12,8,100,0.575,1,14
12,8,100,0.9,1,8
12,7,88,0.885714,1.6,2
12,8,100,2.3,3.6,11
12,8,100,1.8375,3.6,11
12,8,100,3.125,13.6,20
12,8,100,3.05,7.6,23
12,8,100,2.7625,5.3,8
12,6,75,1.75,5.6,11
12,7,88,1.928571,8.6,23
12,8,100,4.375,7.6,23
12,8,100,3.4875,6,8
12,8,100,1.3875,3.6,23
12,7,88,4.214286,10,8
12,8,100,4.1375,6.6,11
12,8,100,2.8875,10.6,23
12,8,100,5.225,12,23
12,8,100,3.95,7,11
12,8,100,3.1375,6,8
12,8,100,1.725,4,11
12,8,100,0.6125,2,11
12,7,88,0.142857,1,11
12,7,88,1.557143,3.6,20
12,5,63,2.38,3,23
12,8,100,7.9125,25.6,14
12,8,100,2.4,5,11
12,8,100,4.6875,18.3,17
12,6,75,2.75,11,11
12,8,100,1.6375,3,8
12,8,100,1.0125,1.6,14
12,8,100,2.05,8.3,20
12,8,100,0.9,2,11
12,8,100,2.4,6,20
12,8,100,4.5625,12.3,14
12,8,100,2.3625,8,23
12,5,63,4.26,9,11
12,8,100,1.675,2.6,11
12,5,63,0.38,1.6,17
12,1,13,7.6,7.6,17
12,5,63,0.84,2.6,20
12,8,100,1.6875,4.3,11
12,8,100,1.875,3.3,23
12,7,88,3.014286,7,8
12,8,100,2.3875,5.6,17
12,8,100,0.9375,3.3,11
12,8,100,0.375,2,11
12,8,100,0.4125,1,14
12,7,88,0.757143,3,17
12,8,100,0.75,2,14
12,6,75,0.6,2.3,11
12,8,100,1.775,4,11
12,8,100,0.2,1,11
12,8,100,0.3625,1.3,23
12,8,100,1.9,4,20
12,8,100,1.7875,5.6,11
12,6,75,0.433333,1,5
12,7,88,0.5,2.3,23
12,7,88,2.428571,5.6,17
12,8,100,0.325,1.6,2
12,8,100,0,0,2
12,7,88,2.5,9.6,11
12,5,63,0.18,0.6,17
12,8,100,0.4375,1,14
12,7,88,1.785714,4.3,11
12,8,100,1.8125,3,5
12,8,100,4.2375,11.3,14
12,8,100,0.6875,1.6,2
12,6,75,1.266667,4,11
12,8,100,0.9625,2.6,11
12,8,100,1.0125,2.3,14
12,7,88,0.5,2.3,17
12,8,100,4.525,17.3,11
12,8,100,1.35,2.3,17
12,8,100,3.35,7,11
12,7,88,0.414286,2,14
12,8,100,0.4875,1.3,17
12,8,100,1.9375,6,14
12,6,75,0.633333,2,11
12,8,100,1.4375,3.3,8
12,8,100,1.65,3.3,11
12,8,100,2.0125,5,11
12,8,100,2.825,6.6,17
12,6,75,1.65,3,14
12,8,100,1.475,3.6,17
12,8,100,0.525,1,2
12,7,88,2.657143,8.3,17
12,8,100,2.1375,6.6,20
12,7,88,1.028571,1.6,17
12,2,25,1.8,2.3,23
12,8,100,3.1375,8.3,8
12,4,50,1.875,2.6,20
12,8,100,1.6375,4.3,11
12,7,88,1.328571,3,20
12,8,100,0.7875,2.3,11
12,8,100,1.975,4.6,17
12,7,88,1.128571,1.3,8
12,8,100,1.975,4.6,14
12,8,100,1.275,2.3,14
12,7,88,1.314286,3.6,14
12,8,100,2.475,3.3,8
12,8,100,3.0875,8.6,11
12,8,100,3.9875,8,20
12,8,100,2.1375,4,11
12,8,100,0.9875,1.6,2
12,8,100,0.6875,1,5
12,8,100,1.1875,2.3,11
12,7,88,1.557143,5,14
12,8,100,0.4875,1,11
12,8,100,2.975,13,14
12,7,88,1.028571,2.3,11
12,8,100,1.3875,2.6,23
12,8,100,3.3,7.3,17
12,7,88,1.885714,4.3,23
12,8,100,1.475,4,11
12,8,100,1.85,7,23
12,8,100,2.8625,8,17
12,7,88,0.8,2.6,11
12,8,100,0.575,3.3,11
12,7,88,0.657143,2,11
12,8,100,0.95,2,11
12,8,100,0.2,1,11
12,8,100,0.15,0.6,11
12,8,100,0.45,1,11
12,7,88,2.242857,3,11
12,8,100,1.8625,3,8
12,8,100,1.95,5,11
12,8,100,1.3125,2,8
12,7,88,1.371429,2.3,11
12,8,100,1.1,2.6,20
12,8,100,0.0375,0.3,17
12,7,88,1.128571,4.6,23
12,8,100,2.6375,6.6,20
12,8,100,3.7625,10.6,11
12,8,100,1.275,2,8
12,8,100,1.45,4,8
12,8,100,1.525,4.3,14
12,8,100,1.2375,3.3,17
12,8,100,0.4375,1.6,11
12,8,100,0.7375,4,17
12,8,100,1.275,2.6,20
12,8,100,0.775,2.6,14
12,7,88,0.657143,2,11
12,8,100,1.3125,4,11
12,8,100,0.5125,1.6,11
12,8,100,0.3875,1,14
12,8,100,0.9875,2,23
12,8,100,1.475,2,11
12,7,88,1.657143,3.3,11
12,8,100,1.3875,2.6,11
12,8,100,0.2375,1,11
12,8,100,0.1625,1,14
12,8,100,1.8375,3.6,23
12,7,88,0.6,2.3,11
12,8,100,0.0375,0.3,14
12,7,88,0.514286,1,8
12,8,100,0.525,1.3,11
12,8,100,0.0375,0.3,11
12,8,100,0,0,2
12,8,100,0.9,3.6,17
12,4,50,2.8,8.6,11
12,6,75,0.816667,1.6,20
12,8,100,1.025,1.6,8
12,7,88,0.6,2,14
12,8,100,0.3125,1,11
12,8,100,0.525,2.3,14
12,7,88,0.271429,1.3,14
12,8,100,1.05,2.3,17
12,8,100,0,0,2
12,7,88,0.228571,1.6,11
12,8,100,0,0,2
12,8,100,0.125,1,14
12,8,100,0.6875,2.3,20
12,8,100,1.3625,3,14
12,8,100,2.275,14.3,11
12,8,100,0.6875,1.6,17
12,7,88,0.9,2,17
12,8,100,1.9375,6,14
12,8,100,0.5375,3,11
12,8,100,0.1125,0.6,11
12,7,88,0.228571,1.6,17
12,8,100,0.5625,1.6,14
12,6,75,0.2,0.6,2
12,8,100,0.1125,0.3,17
12,8,100,0.8875,2.6,14
12,8,100,0.0375,0.3,17
12,8,100,0,0,2
12,6,75,0.65,2,14
12,8,100,0.6,1.3,14
12,8,100,0.8375,1.6,8
12,7,88,0.885714,2,8
12,8,100,0.525,1,8
12,8,100,0.1125,0.3,11
12,8,100,0.5125,1.6,20
12,7,88,0.085714,0.6,8
12,8,100,0.6875,1.3,11
12,8,100,1.5875,4.6,11
12,8,100,1.3,2.6,11
12,8,100,1.2625,2.6,8
12,8,100,0.6,1.3,8
12,8,100,0.1875,0.6,2
12,8,100,0.8375,3,17
12,8,100,0.4375,1,5
12,8,100,0.9,3,8
12,8,100,0.6875,2.3,8
12,7,88,2.257143,9.3,17
12,8,100,1.275,3.3,11
12,8,100,1.2375,3,17
12,8,100,0.775,1.3,14
12,8,100,0.65,1.3,8
12,7,88,1.8,3,14
12,8,100,3.4875,5,8
12,8,100,3.475,5,14
12,8,100,3.0125,4,11
12,8,100,3.425,4,2
12,7,88,3.257143,5,17
12,6,75,1.05,3.3,2
12,8,100,0,0,2
12,8,100,0,0,2
12,7,88,0,0,2
12,8,100,0,0,2
12,8,100,0,0,2
12,7,88,0.885714,3,17
12,8,100,1.3125,2,20
12,8,100,1.3625,2.3,8
12,7,88,0.971429,2.3,5
12,8,100,0.25,1,8
12,8,100,0.5125,2.3,14
12,8,100,0.3,0.6,11
12,8,100,0.75,1.3,17
12,8,100,0.8875,2,8
12,7,88,1.7,6,11
12,8,100,0.7625,1.6,14
12,7,88,1.057143,2,17
12,8,100,0.8875,2.6,8
12,8,100,2.6875,13,14
12,8,100,0.6125,1.3,8
12,8,100,1.15,2,8
12,8,100,1.0125,2.3,17
12,8,100,0.925,2.3,23
12,7,88,1.6,3,20
12,8,100,1.775,3.3,5
12,8,100,1.3125,2.3,11
12,8,100,3.15,3.6,11
12,8,100,3.8125,4.3,17
12,8,100,3.9875,6,17
12,8,100,4.0125,4.6,14
12,7,88,2.771429,5.6,8
12,8,100,0.675,1.6,11
12,8,100,0.275,1,17
12,7,88,0.542857,1.3,8
12,8,100,1.4,5.3,17
12,8,100,8.1375,34.3,17
12,8,100,4.825,20.6,17
12,8,100,6.7,16.3,14
12,8,100,4.8875,17,14
12,8,100,5.8375,17.6,14
12,8,100,4.5875,20,17
12,8,100,2.1,7.3,23
12,8,100,1.8125,3,17
12,8,100,1.8,2.6,11
12,7,88,2.685714,5.6,8
12,8,100,1.15,2.3,8
12,8,100,0.475,1.3,20
12,8,100,0.8125,2,20
12,8,100,1.0125,1.6,17
12,8,100,2.3875,6.6,20
12,8,100,1.1625,3.6,14
12,7,88,0.742857,1,8
12,8,100,1.6,6.3,17
12,8,100,1.075,1.6,20
12,8,100,1.85,3.6,14
12,8,100,3.3125,13,11
12,8,100,1.975,4.6,11
12,8,100,3.6625,9,23
12,7,88,3.928571,14.3,17
12,8,100,2.025,6.3,14
12,8,100,3.4625,12.6,11
12,8,100,2.725,4,11
12,8,100,2.6375,6.3,11
12,8,100,1.2625,2.6,11
12,7,88,0.985714,3,17
12,8,100,3.2625,9.6,11
12,8,100,1.2875,9.3,11
12,8,100,1.6875,6.3,17
12,8,100,0.9125,4,14
12,8,100,0.3875,1,20
12,8,100,1.3375,3,5
12,8,100,1.7125,5.3,8
12,6,75,1.85,3.6,8
12,8,100,2.5125,8.6,17
12,8,100,1.8125,6.3,17
12,8,100,2.775,10,11
12,8,100,1.025,2.3,17
12,7,88,2.557143,3.6,17
12,8,100,3.5125,7.3,11
12,8,100,4.3125,7.3,8
12,8,100,1.3125,2.3,14
12,8,100,0.725,1.6,2
12,7,88,0.228571,1.3,11
12,8,100,1.2,3.3,11
12,8,100,2.6,6.3,14
12,8,100,3.7125,9.6,11
12,8,100,0.775,2.3,14
12,8,100,0.9875,2.3,17
12,8,100,1.025,3,11
12,8,100,1.275,3.6,17
12,8,100,0.6,3.6,14
12,7,88,1.542857,5,17
12,6,75,1.1,2.6,20
12,8,100,1.725,4.3,17
12,8,100,6.5875,22.6,14
12,8,100,1.0625,2,11
12,7,88,1.357143,3,14
12,8,100,7.1375,22.3,14
12,8,100,0.975,2.6,11
12,8,100,1.65,3.6,17
12,7,88,2.657143,10,14
12,8,100,1.2,4,11
12,8,100,0.6375,1.6,11
12,6,75,0.316667,1,5
12,8,100,0.25,1,14
12,8,100,0,0,2
12,8,100,1.5625,5.6,23
12,8,100,5.1375,18.6,14
12,8,100,3.2625,6.6,14
12,8,100,1.1,2,2
12,8,100,0.275,1.6,20
12,8,100,3.575,10,14
12,7,88,1.271429,4,11
12,8,100,1.1875,2.6,17
12,8,100,0.325,1.3,11
12,8,100,0.6,1.3,11
12,8,100,2.525,5,11
12,8,100,3.1875,4.6,20
12,8,100,2.75,5.6,11
12,8,100,1.5875,3.3,11
12,7,88,0.085714,0.6,17
12,8,100,0,0,2
12,8,100,1.9,5.3,20
12,8,100,1.85,6,11
12,7,88,3.071429,10.6,14
12,8,100,2.35,8,11
12,7,88,0.285714,2,11
12,7,88,1.928571,6.6,2
12,7,88,2.8,10,11
12,8,100,2.1,7.6,14
12,8,100,0.1125,0.6,23
12,8,100,2.9875,8.6,17
12,8,100,1.725,3.6,14
12,8,100,0.275,1,17
12,7,88,0.128571,0.6,8
12,8,100,1.025,6.6,20
12,8,100,1.9625,5,2
12,8,100,1.3125,5,11
12,7,88,3.9,19,14
12,8,100,0.3625,1.3,14
12,8,100,0.15,0.6,14
12,8,100,1.0625,4,14
12,8,100,2.6,8.6,14
12,8,100,3.525,17,14
12,8,100,2.05,4.6,14
12,7,88,1.485714,2.3,11
12,8,100,1.7375,3.6,11
12,6,75,2.816667,5.3,8
12,24,100,1,1,0
12,23,96,1.26087,5,14
12,24,100,1.291667,2,10
12,24,100,3.125,5,9
12,24,100,1.75,5,11
12,24,100,2.333333,5,12
12,22,92,3.045455,5,9
12,22,92,2.227273,5,9
12,24,100,0.875,4,10
12,24,100,0.25,2,22
12,24,100,3.125,6,9
12,24,100,3.708333,7,5
12,24,100,2.041667,6,11
12,22,92,3.545455,7,9
12,24,100,3.625,9,11
12,24,100,3.125,16,23
12,24,100,2.666667,11,0
12,24,100,2.458333,7,11
12,24,100,1.875,6,9
12,24,100,0.75,3,10
12,24,100,0.166667,1,13
12,21,88,0.52381,1,13
12,24,100,2.291667,5,10
12,19,79,2.526316,4,9
12,24,100,6.458333,28,11
12,24,100,4.5,19,10
12,24,100,5.625,13,15
12,24,100,4.166667,12,9
12,22,92,1.045455,4,13
12,24,100,0.291667,2,12
12,24,100,1.125,6,14
12,24,100,1,5,20
12,24,100,1.625,10,11
12,24,100,2.791667,13,12
12,22,92,1.590909,7,14
12,24,100,2.791667,8,11
12,24,100,3.625,7,12
12,22,92,0,0,0
12,24,100,3.333333,13,12
12,24,100,1.583333,10,1
12,24,100,0.541667,4,19
12,23,96,2.434783,7,9
12,24,100,3,9,9
12,24,100,2.291667,4,8
12,22,92,1.409091,4,12
12,24,100,0.541667,4,11
12,24,100,0,0,0
12,24,100,0,0,0
12,24,100,0.166667,1,14
12,22,92,0.545455,3,13
12,24,100,1.583333,6,14
12,24,100,1,3,14
12,24,100,0.208333,1,0
12,24,100,0.625,1,2
12,24,100,1.041667,2,11
12,24,100,1.875,8,12
12,22,92,1.681818,11,21
12,24,100,0.666667,3,13
12,22,92,3.318182,22,11
12,24,100,0.875,3,0
12,24,100,0.166667,1,13
12,24,100,3.875,21,11
12,24,100,0.041667,1,0
12,21,88,0.619048,6,13
12,24,100,1.791667,17,20
12,22,92,2.772727,14,19
12,24,100,6.333333,18,9
12,24,100,0.125,2,0
12,24,100,1.291667,7,11
12,22,92,0.045455,1,12
12,24,100,0.083333,1,11
12,24,100,0,0,0
12,22,92,2.772727,16,15
12,24,100,1.708333,5,15
12,24,100,4.25,11,2
12,24,100,0.583333,4,12
12,22,92,0.318182,2,12
12,24,100,0.083333,1,11
12,22,92,0.318182,2,16
12,24,100,0.75,4,9
12,24,100,0.541667,2,11
12,24,100,0.583333,2,9
12,24,100,1.958333,5,14
12,20,83,1.8,7,13
12,24,100,0.625,3,10
12,20,83,0.1,1,14
12,24,100,3.375,12,17
12,24,100,1.25,4,19
12,24,100,1.208333,4,19
12,24,100,2.541667,11,20
12,22,92,0.954545,3,0
12,24,100,0.458333,3,9
12,22,92,0.454545,2,17
12,24,100,0.708333,2,1
12,24,100,0.375,2,10
12,24,100,0.375,1,8
12,24,100,0.458333,2,22
12,22,92,1.636364,5,12
12,24,100,0,0,0
12,21,88,0.666667,3,12
12,24,100,1.958333,2,0
12,24,100,2.333333,5,9
12,24,100,2.541667,6,12
12,24,100,1.583333,3,8
12,24,100,0.625,1,8
12,22,92,0.363636,1,6
12,24,100,0.333333,1,6
12,24,100,1.708333,19,11
12,24,100,0,0,0
12,24,100,0,0,0
12,24,100,0,0,0
12,20,83,1.3,5,20
12,24,100,4.916667,16,9
12,22,92,0.409091,2,9
12,20,83,0.55,3,9
12,24,100,0.416667,3,20
12,24,100,1.791667,8,9
12,24,100,0.291667,1,10
12,22,92,0.272727,1,9
12,24,100,0,0,0
12,24,100,0.666667,2,9
12,22,92,0.227273,1,9
12,24,100,0.083333,1,18
12,24,100,0.458333,2,8
12,24,100,0.75,3,10
12,24,100,0.583333,2,9
12,22,92,0.727273,3,9
12,24,100,0.083333,1,10
12,24,100,0.125,1,14
12,24,100,0.041667,1,14
12,24,100,0,0,0
12,24,100,1.208333,7,20
12,22,92,1.227273,3,7
12,24,100,3.083333,11,6
12,24,100,0.583333,1,0
12,24,100,0.375,2,17
12,24,100,0.375,2,17
12,24,100,0.125,1,9
12,24,100,0.083333,1,12
12,24,100,4.833333,18,17
12,24,100,0,0,0
12,24,100,0.333333,4,13
12,24,100,0,0,0
12,24,100,0.75,5,8
12,24,100,0.125,1,9
12,24,100,0,0,0
12,24,100,0.083333,1,22
12,19,79,1.631579,6,22
12,24,100,1.458333,3,10
12,24,100,1.041667,4,7
12,24,100,0.083333,1,9
12,24,100,0,0,0
12,24,100,0.208333,1,11
12,22,92,0.045455,1,11
12,24,100,0,0,0
12,24,100,0.291667,2,18
12,22,92,0.090909,1,11
12,24,100,0,0,0
12,24,100,0,0,0
12,24,100,0.5,6,17
12,24,100,1.958333,29,10
12,24,100,0.041667,1,15
12,22,92,0.409091,6,10
12,24,100,0.166667,1,9
12,24,100,0.208333,1,10
12,24,100,0.125,1,9
12,24,100,0.083333,1,10
12,23,96,0.304348,2,9
12,24,100,0,0,0
12,23,96,0.043478,1,15
12,24,100,0,0,0
12,24,100,0,0,0
12,24,100,0.375,1,9
12,24,100,0.541667,2,15
12,24,100,0.875,5,10
12,24,100,1,5,9
12,15,63,0,0,0
12,24,100,0.416667,3,12
12,24,100,0.208333,2,11
12,24,100,0.041667,1,15
12,24,100,0,0,0
12,22,92,1.045455,9,14
12,24,100,0,0,0
12,22,92,0.045455,1,12
12,24,100,0.25,2,13
12,24,100,0,0,0
12,24,100,0,0,0
12,24,100,0.458333,3,11
12,24,100,0,0,0
12,24,100,0.25,1,9
12,22,92,0.136364,1,11
12,24,100,0.208333,1,10
12,24,100,0,0,0
12,24,100,0,0,0
12,24,100,0,0,0
12,24,100,0.125,1,15
12,22,92,0.090909,1,11
12,24,100,0.333333,2,17
12,22,92,0.181818,1,8
12,24,100,0.041667,1,10
12,24,100,0,0,0
12,24,100,0,0,0
12,24,100,0,0,0
12,24,100,0.083333,1,8
12,13,54,0.153846,1,10
12,11,46,0.181818,1,13
12,24,100,0,0,0
12,24,100,0.041667,1,10
12,22,92,0.454545,5,13
12,24,100,0,0,0
12,24,100,0,0,0
12,24,100,0,0,0
12,24,100,0,0,0
12,24,100,0,0,0
12,22,92,0.136364,2,7
12,24,100,0,0,0
12,24,100,0,0,0
12,21,88,0,0,0
12,24,100,0,0,0
12,22,92,0,0,0
12,24,100,0,0,0
12,24,100,0,0,0
12,22,92,0.090909,1,12
12,24,100,0,0,0
12,24,100,0,0,0
12,24,100,0,0,0
12,24,100,0,0,0
12,22,92,0.409091,4,11
12,24,100,0,0,0
12,24,100,0,0,0
12,24,100,0,0,0
12,24,100,0,0,0
12,24,100,0,0,0
12,24,100,0,0,0
12,16,67,0.125,1,16
12,24,100,0,0,0
12,19,79,0,0,0
12,24,100,0,0,0
12,24,100,0,0,0
12,24,100,0,0,0
12,24,100,0,0,0
12,21,88,0.142857,2,15
12,24,100,0,0,0
12,21,88,0.238095,2,12
12,24,100,0,0,0
12,24,100,0,0,0
12,24,100,0,0,0
12,24,100,1.5,7,15
12,22,92,2.818182,14,10
12,24,100,3.291667,19,16
12,22,92,3.136364,12,14
12,24,100,0.916667,8,12
12,24,100,3.5,36,11
12,24,100,1.833333,10,15
12,24,100,4,16,16
12,22,92,7.227273,27,1
12,24,100,1.833333,4,0
12,23,96,1.347826,6,8
12,24,100,0,0,0
12,24,100,0,0,0
12,21,88,0.238095,1,10
12,21,88,0.571429,8,15
12,24,100,0,0,0
12,8,33,0,0,0
12,13,54,0.384615,3,11
12,24,100,0.083333,1,15
12,24,100,0.416667,1,10
12,24,100,4.791667,17,18
12,24,100,3.208333,11,16
12,24,100,2,4,10
12,24,100,3.125,21,15
12,21,88,3.238095,12,18
12,24,100,0.166667,2,13
12,24,100,1.583333,14,11
12,24,100,0,0,0
12,21,88,1.238095,13,11
12,24,100,0.208333,2,12
12,21,88,2.142857,14,15
12,24,100,0.583333,5,12
12,24,100,0.083333,1,10
12,24,100,0,0,0
12,24,100,0,0,0
12,22,92,0.181818,1,10
12,24,100,0.666667,1,4
12,21,88,1.285714,5,9
12,24,100,1.25,5,9
12,24,100,3.583333,16,11
12,24,100,3.333333,14,16
12,24,100,1.333333,6,10
12,22,92,0.454545,3,10
12,24,100,0.416667,3,9
12,22,92,2.363636,16,10
12,24,100,0.333333,1,9
12,24,100,0,0,0
12,24,100,0,0,0
12,24,100,0,0,0
12,24,100,0,0,0
12,19,79,1.052632,5,14
12,24,100,2.375,14,15
12,22,92,5.954545,20,16
12,24,100,6.75,25,13
12,24,100,3.333333,11,12
12,24,100,0.916667,2,5
12,24,100,0.041667,1,12
12,21,88,0,0,0
12,24,100,0,0,0
12,21,88,0.571429,4,13
12,24,100,4.416667,39,12
12,24,100,1.125,2,10
12,24,100,1.458333,3,13
12,24,100,3.666667,17,16
12,24,100,0.666667,2,12
12,24,100,1.416667,4,23
12,20,83,2.65,10,17
12,24,100,0.625,4,10
12,24,100,0.208333,1,11
12,24,100,0,0,0
12,22,92,0.227273,1,13
12,24,100,0.375,1,7
12,21,88,1.904762,9,12
12,24,100,2.208333,11,12
12,24,100,1.708333,5,12
12,24,100,0.791667,1,0
12,24,100,0.541667,1,11
12,20,83,6.15,24,14
12,24,100,2.041667,9,10
12,24,100,0.833333,3,15
12,24,100,0.458333,2,14
12,24,100,2.5,11,23
12,24,100,2.916667,10,11
12,24,100,3.083333,10,21
12,22,92,6.818182,22,16
12,24,100,2.458333,10,10
12,22,92,0.954545,6,13
12,24,100,0,0,0
12,24,100,0.833333,2,9
12,24,100,1.916667,7,11
12,24,100,3.041667,14,11
12,21,88,0.904762,5,12
12,24,100,0.25,2,11
12,22,92,1.454545,4,18
12,24,100,3.375,7,9
12,24,100,4.125,11,12
12,24,100,1,1,0
12,24,100,4.333333,33,15
12,22,92,1.636364,7,11
12,24,100,0.083333,1,16
12,22,92,0.227273,2,9
12,24,100,0.375,2,9
12,24,100,2.25,10,22
12,24,100,1.541667,6,10
12,24,100,3.75,30,12
12,19,79,0,0,0
12,24,100,0,0,0
12,18,75,0.833333,3,22
12,14,58,8.928571,25,12
12,24,100,4.583333,22,14
12,24,100,3.791667,11,13
12,24,100,0.333333,1,0
12,22,92,0.909091,7,21
12,24,100,2.875,6,8
12,8,100,1,1,2
12,7,88,1.042857,1.3,17
12,8,100,1.275,2,23
12,8,100,3.1125,5,11
12,8,100,1.725,3.3,11
12,8,100,2.3125,3.6,14
12,7,88,3.028571,5,11
12,7,88,2.157143,4,11
12,8,100,0.8625,3,11
12,8,100,0.2375,1.6,23
12,8,100,3.0875,6,11
12,8,100,3.6875,7,8
12,8,100,2.0125,4.6,14
12,7,88,3.457143,6.3,11
12,8,100,3.6125,7,11
12,8,100,3.1125,9,23
12,8,100,2.6375,6.6,2
12,8,100,2.425,5.3,11
12,8,100,1.8625,4.6,11
12,8,100,0.725,2.6,11
12,8,100,0.15,0.6,14
12,6,75,0.5,1,17
12,8,100,2.2625,4,11
12,6,75,2.4,3.3,11
12,8,100,6.425,17,11
12,8,100,4.475,12.3,11
12,8,100,5.5875,10.3,17
12,8,100,4.1375,11.3,11
12,7,88,1.042857,3.3,14
12,8,100,0.2875,1.3,14
12,8,100,1.1125,3.3,14
12,8,100,0.9875,2.3,20
12,8,100,1.6,4.6,11
12,8,100,2.775,8.3,14
12,6,75,1.433333,4.3,17
12,8,100,2.75,5.6,11
12,8,100,3.5875,6,14
12,7,88,0,0,2
12,8,100,3.2875,7.6,14
12,8,100,1.5625,7.3,2
12,8,100,0.525,2,20
12,7,88,2.357143,6.3,11
12,8,100,2.9625,5.6,8
12,8,100,2.2625,4,11
12,7,88,1.371429,2.6,14
12,8,100,0.525,2,14
12,8,100,0,0,2
12,8,100,0,0,2
12,8,100,0.1625,1,17
12,6,75,0.316667,1.3,17
12,8,100,1.55,4,14
12,8,100,0.975,2.6,17
12,8,100,0.2,1,14
12,8,100,0.6125,1,14
12,8,100,1.0125,1.3,11
12,8,100,1.8375,5.6,14
12,7,88,1.757143,5,23
12,8,100,0.6375,2.3,14
12,6,75,2.4,10.3,11
12,8,100,0.8375,2.3,2
12,8,100,0.15,0.6,14
12,8,100,3.85,11.3,11
12,8,100,0.0375,0.3,2
12,6,75,0.166667,1,17
12,8,100,1.775,6,20
12,7,88,2.871429,9.3,20
12,8,100,6.3125,13.3,5
12,8,100,0.125,1,2
12,8,100,1.275,4.3,14
12,7,88,0.042857,0.3,14
12,8,100,0.075,0.3,11
12,8,100,0,0,2
12,7,88,2.785714,9.6,17
12,8,100,1.6875,4,17
12,8,100,4.2,9.6,5
12,8,100,0.575,3,14
12,7,88,0.328571,1.3,14
12,8,100,0.075,0.3,11
12,6,75,0.1,0.6,11
12,8,100,0.725,2.6,11
